"month","borough","day_type","trip_type","route_id","period","actual_number_of_buses","scheduled_number_of_buses","service_delivered"
"2016-02","Brooklyn","2","LCL/LTD","B26","Peak","234","242","0.966942149"
"2016-02","Brooklyn","2","LCL/LTD","B3","Peak","271","266","1.018796992"
"2016-02","Brooklyn","2","LCL/LTD","B31","Peak","134","135","0.992592593"
"2016-02","Brooklyn","2","LCL/LTD","B32","Peak","89","90","0.988888889"
"2016-02","Brooklyn","2","LCL/LTD","B35","Peak","507","511","0.992172211"
"2016-02","Brooklyn","2","LCL/LTD","B36","Peak","176","179","0.983240223"
"2016-02","Brooklyn","2","LCL/LTD","B37","Peak","90","90","1"
"2016-02","Brooklyn","2","LCL/LTD","B38","Peak","344","341","1.008797654"
"2016-02","Brooklyn","2","LCL/LTD","B4","Peak","120","122","0.983606557"
"2016-02","Brooklyn","2","LCL/LTD","B41","Peak","546","547","0.998171846"
"2016-02","Brooklyn","2","LCL/LTD","B43","Peak","145","150","0.966666667"
"2016-02","Brooklyn","2","LCL/LTD","B44","Peak","280","285","0.98245614"
"2016-02","Brooklyn","2","LCL/LTD","B45","Peak","172","174","0.988505747"
"2016-02","Brooklyn","2","LCL/LTD","B46","Peak","661","694","0.952449568"
"2016-02","Brooklyn","2","LCL/LTD","B47","Peak","174","184","0.945652174"
"2016-02","Brooklyn","2","LCL/LTD","B48","Peak","119","122","0.975409836"
"2016-02","Brooklyn","2","LCL/LTD","B49","Peak","154","155","0.993548387"
"2016-02","Brooklyn","2","LCL/LTD","B52","Peak","229","233","0.982832618"
"2016-02","Brooklyn","2","LCL/LTD","B54","Peak","187","190","0.984210526"
"2016-02","Brooklyn","2","LCL/LTD","B57","Peak","138","145","0.951724138"
"2016-02","Brooklyn","2","LCL/LTD","B6","Peak","451","463","0.974082073"
"2016-02","Brooklyn","2","LCL/LTD","B60","Peak","151","150","1.006666667"
"2016-02","Brooklyn","2","LCL/LTD","B61","Peak","185","186","0.994623656"
"2016-02","Brooklyn","2","LCL/LTD","B62","Peak","194","197","0.984771574"
"2016-02","Brooklyn","2","LCL/LTD","B63","Peak","188","192","0.979166667"
"2016-02","Brooklyn","2","LCL/LTD","B64","Peak","177","178","0.994382022"
"2016-02","Brooklyn","2","LCL/LTD","B65","Peak","118","122","0.967213115"
"2016-02","Brooklyn","2","LCL/LTD","B67","Peak","89","90","0.988888889"
"2016-02","Brooklyn","2","LCL/LTD","B68","Peak","280","287","0.975609756"
"2016-02","Brooklyn","2","LCL/LTD","B69","Peak","79","81","0.975308642"
"2016-02","Brooklyn","2","LCL/LTD","B7","Peak","122","117","1.042735043"
"2016-02","Brooklyn","2","LCL/LTD","B70","Peak","120","118","1.016949153"
"2016-02","Brooklyn","2","LCL/LTD","B74","Peak","171","180","0.95"
"2016-02","Brooklyn","2","LCL/LTD","B8","Peak","230","238","0.966386555"
"2016-02","Brooklyn","2","LCL/LTD","B82","Peak","251","253","0.992094862"
"2016-02","Brooklyn","2","LCL/LTD","B83","Peak","194","205","0.946341463"
"2016-02","Brooklyn","2","LCL/LTD","B84","Peak","47","45","1.044444444"
"2016-02","Brooklyn","2","LCL/LTD","B9","Peak","254","257","0.988326848"
"2016-02","Brooklyn","1","SBS","SB44","Peak","1047","1100","0.951818182"
"2016-02","Brooklyn","2","SBS","SB44","Peak","269","270","0.996296296"
"2016-02","Manhattan","1","LCL/LTD","M1","Peak","1101","1160","0.949137931"
"2016-02","Manhattan","1","LCL/LTD","M10","Peak","631","640","0.9859375"
"2016-02","Manhattan","1","LCL/LTD","M100","Peak","734","760","0.965789474"
"2016-02","Manhattan","1","LCL/LTD","M101","Peak","968","999","0.968968969"
"2016-02","Manhattan","1","LCL/LTD","M102","Peak","572","620","0.922580645"
"2016-02","Manhattan","1","LCL/LTD","M103","Peak","488","520","0.938461538"
"2016-02","Manhattan","1","LCL/LTD","M104","Peak","623","640","0.9734375"
"2016-02","Manhattan","1","LCL/LTD","M106","Peak","403","400","1.0075"
"2016-02","Manhattan","1","LCL/LTD","M11","Peak","598","620","0.964516129"
"2016-02","Manhattan","1","LCL/LTD","M116","Peak","900","900","1"
"2016-02","Manhattan","1","LCL/LTD","M12","Peak","198","200","0.99"
"2016-02","Manhattan","1","LCL/LTD","M14A","Peak","663","660","1.004545455"
"2016-02","Manhattan","1","LCL/LTD","M14D","Peak","1492","1520","0.981578947"
"2016-02","Manhattan","1","LCL/LTD","M15","Peak","650","660","0.984848485"
"2016-02","Manhattan","1","LCL/LTD","M2","Peak","694","720","0.963888889"
"2016-02","Manhattan","1","LCL/LTD","M20","Peak","342","340","1.005882353"
"2016-02","Manhattan","1","LCL/LTD","M21","Peak","359","360","0.997222222"
"2016-02","Manhattan","1","LCL/LTD","M22","Peak","562","580","0.968965517"
"2016-02","Manhattan","1","LCL/LTD","M23","Peak","770","780","0.987179487"
"2016-02","Manhattan","1","LCL/LTD","M3","Peak","505","500","1.01"
"2016-02","Manhattan","1","LCL/LTD","M31","Peak","738","760","0.971052632"
"2016-02","Manhattan","1","LCL/LTD","M4","Peak","782","819","0.954822955"
"2016-02","Manhattan","1","LCL/LTD","M42","Peak","1238","1280","0.9671875"
"2016-02","Manhattan","1","LCL/LTD","M5","Peak","777","820","0.947560976"
"2016-02","Manhattan","1","LCL/LTD","M50","Peak","393","400","0.9825"
"2016-02","Manhattan","1","LCL/LTD","M57","Peak","660","660","1"
"2016-02","Manhattan","1","LCL/LTD","M66","Peak","1226","1300","0.943076923"
"2016-02","Manhattan","1","LCL/LTD","M7","Peak","717","740","0.968918919"
"2016-02","Manhattan","1","LCL/LTD","M72","Peak","619","640","0.9671875"
"2016-02","Manhattan","1","LCL/LTD","M79","Peak","1099","1140","0.964035088"
"2016-02","Manhattan","1","LCL/LTD","M8","Peak","422","440","0.959090909"
"2016-02","Manhattan","1","LCL/LTD","M9","Peak","574","600","0.956666667"
"2016-02","Manhattan","1","LCL/LTD","M96","Peak","1529","1600","0.955625"
"2016-02","Manhattan","1","LCL/LTD","M98","Peak","501","500","1.002"
"2016-02","Manhattan","2","LCL/LTD","M1","Peak","200","205","0.975609756"
"2016-02","Manhattan","2","LCL/LTD","M10","Peak","199","196","1.015306122"
"2016-02","Manhattan","2","LCL/LTD","M100","Peak","193","209","0.923444976"
"2016-02","Manhattan","2","LCL/LTD","M101","Peak","242","264","0.916666667"
"2016-02","Manhattan","2","LCL/LTD","M102","Peak","188","201","0.935323383"
"2016-02","Manhattan","2","LCL/LTD","M103","Peak","205","213","0.962441315"
"2016-02","Manhattan","2","LCL/LTD","M104","Peak","371","375","0.989333333"
"2016-02","Manhattan","2","LCL/LTD","M106","Peak","64","63","1.015873016"
"2016-02","Manhattan","2","LCL/LTD","M11","Peak","186","201","0.925373134"
"2016-02","Manhattan","2","LCL/LTD","M116","Peak","217","213","1.018779343"
"2016-02","Manhattan","2","LCL/LTD","M12","Peak","90","90","1"
"2016-02","Manhattan","2","LCL/LTD","M14A","Peak","209","213","0.981220657"
"2016-02","Manhattan","2","LCL/LTD","M14D","Peak","331","340","0.973529412"
"2016-02","Manhattan","2","LCL/LTD","M15","Peak","236","247","0.955465587"
"2016-02","Manhattan","2","LCL/LTD","M2","Peak","213","218","0.97706422"
"2016-02","Manhattan","2","LCL/LTD","M20","Peak","113","117","0.965811966"
"2016-02","Manhattan","2","LCL/LTD","M21","Peak","88","90","0.977777778"
"2016-02","Manhattan","2","LCL/LTD","M22","Peak","129","126","1.023809524"
"2016-02","Manhattan","2","LCL/LTD","M23","Peak","198","199","0.994974874"
"2016-02","Manhattan","2","LCL/LTD","M3","Peak","223","231","0.965367965"
"2016-02","Manhattan","2","LCL/LTD","M31","Peak","170","173","0.98265896"
"2016-02","Manhattan","2","LCL/LTD","M4","Peak","201","208","0.966346154"
"2016-02","Manhattan","2","LCL/LTD","M42","Peak","225","223","1.00896861"
"2016-02","Manhattan","2","LCL/LTD","M5","Peak","66","69","0.956521739"
"2016-02","Manhattan","2","LCL/LTD","M50","Peak","88","90","0.977777778"
"2016-02","Manhattan","2","LCL/LTD","M57","Peak","178","182","0.978021978"
"2016-02","Manhattan","2","LCL/LTD","M66","Peak","218","223","0.977578475"
"2016-02","Manhattan","2","LCL/LTD","M7","Peak","283","278","1.017985612"
"2016-02","Manhattan","2","LCL/LTD","M72","Peak","158","160","0.9875"
"2016-02","Manhattan","2","LCL/LTD","M79","Peak","257","253","1.015810277"
"2016-02","Manhattan","2","LCL/LTD","M8","Peak","81","81","1"
"2016-02","Manhattan","2","LCL/LTD","M9","Peak","118","126","0.936507937"
"2016-02","Manhattan","2","LCL/LTD","M96","Peak","280","283","0.989399293"
"2016-02","Manhattan","1","SBS","M34","Peak","612","620","0.987096774"
"2016-02","Manhattan","1","SBS","M34A","Peak","632","640","0.9875"
"2016-02","Manhattan","1","SBS","SBS15","Peak","1321","1360","0.971323529"
"2016-02","Manhattan","1","SBS","SBS60","Peak","692","720","0.961111111"
"2016-02","Manhattan","1","SBS","SBS86","Peak","1389","1420","0.978169014"
"2016-02","Manhattan","2","SBS","M34","Peak","127","127","1"
"2016-02","Manhattan","2","SBS","M34A","Peak","134","127","1.05511811"
"2016-02","Manhattan","2","SBS","SBS15","Peak","268","275","0.974545455"
"2016-02","Manhattan","2","SBS","SBS60","Peak","273","278","0.982014388"
"2016-02","Manhattan","2","SBS","SBS86","Peak","335","341","0.982404692"
"2016-02","Queens","1","EXP","QM1","Peak","402","426","0.943661972"
"2016-02","Queens","1","EXP","QM10","Peak","354","358","0.988826816"
"2016-02","Queens","1","EXP","QM11","Peak","330","340","0.970588235"
"2016-02","Queens","1","EXP","QM12","Peak","384","399","0.962406015"
"2016-02","Queens","1","EXP","QM15","Peak","617","640","0.9640625"
"2016-02","Queens","1","EXP","QM17","Peak","270","280","0.964285714"
"2016-02","Queens","1","EXP","QM18","Peak","159","160","0.99375"
"2016-02","Queens","1","EXP","QM2","Peak","732","760","0.963157895"
"2016-02","Queens","1","EXP","QM20","Peak","478","495","0.965656566"
"2016-02","Queens","1","EXP","QM21","Peak","184","180","1.022222222"
"2016-02","Queens","1","EXP","QM24","Peak","288","280","1.028571429"
"2016-02","Queens","1","EXP","QM25","Peak","120","120","1"
"2016-02","Queens","1","EXP","QM4","Peak","414","418","0.990430622"
"2016-02","Queens","1","EXP","QM5","Peak","765","840","0.910714286"
"2016-02","Queens","1","EXP","QM6","Peak","455","454","1.002202643"
"2016-02","Queens","1","EXP","QM7","Peak","408","420","0.971428571"
"2016-02","Queens","1","EXP","QM8","Peak","195","185","1.054054054"
"2016-02","Queens","1","EXP","X63","Peak","403","400","1.0075"
"2016-02","Queens","1","EXP","X64","Peak","250","259","0.965250965"
"2016-02","Queens","1","EXP","X68","Peak","320","340","0.941176471"
"2016-02","Queens","2","EXP","QM15","Peak","26","22","1.181818182"
"2016-02","Queens","2","EXP","QM2","Peak","35","32","1.09375"
"2016-02","Queens","2","EXP","QM4","Peak","41","40","1.025"
"2016-02","Queens","2","EXP","QM5","Peak","35","32","1.09375"
"2016-02","Queens","2","EXP","QM6","Peak","36","35","1.028571429"
"2016-02","Queens","1","LCL/LTD","Q1","Peak","630","640","0.984375"
"2016-02","Queens","1","LCL/LTD","Q10","Peak","1508","1620","0.930864198"
"2016-02","Queens","1","LCL/LTD","Q100","Peak","434","440","0.986363636"
"2016-02","Queens","1","LCL/LTD","Q101","Peak","456","480","0.95"
"2016-02","Queens","1","LCL/LTD","Q102","Peak","311","320","0.971875"
"2016-02","Queens","1","LCL/LTD","Q103","Peak","331","340","0.973529412"
"2016-02","Queens","1","LCL/LTD","Q104","Peak","284","280","1.014285714"
"2016-02","Queens","1","LCL/LTD","Q11","Peak","549","580","0.946551724"
"2016-02","Queens","1","LCL/LTD","Q110","Peak","610","640","0.953125"
"2016-02","Queens","1","LCL/LTD","Q111","Peak","1761","1920","0.9171875"
"2016-02","Queens","1","LCL/LTD","Q112","Peak","643","680","0.945588235"
"2016-02","Queens","1","LCL/LTD","Q113","Peak","472","520","0.907692308"
"2016-02","Queens","1","LCL/LTD","Q114","Peak","478","520","0.919230769"
"2016-02","Queens","1","LCL/LTD","Q12","Peak","1123","1160","0.968103448"
"2016-02","Queens","1","LCL/LTD","Q13","Peak","734","800","0.9175"
"2016-02","Queens","1","LCL/LTD","Q15","Peak","386","400","0.965"
"2016-02","Queens","1","LCL/LTD","Q15A","Peak","393","400","0.9825"
"2016-02","Queens","1","LCL/LTD","Q16","Peak","667","680","0.980882353"
"2016-02","Queens","1","LCL/LTD","Q17","Peak","1149","1160","0.990517241"
"2016-02","Queens","1","LCL/LTD","Q18","Peak","657","660","0.995454545"
"2016-02","Queens","1","LCL/LTD","Q19","Peak","321","340","0.944117647"
"2016-02","Queens","1","LCL/LTD","Q2","Peak","787","820","0.959756098"
"2016-02","Queens","1","LCL/LTD","Q20A","Peak","434","440","0.986363636"
"2016-02","Queens","1","LCL/LTD","Q20B","Peak","399","400","0.9975"
"2016-02","Queens","1","LCL/LTD","Q21","Peak","198","200","0.99"
"2016-02","Queens","1","LCL/LTD","Q22","Peak","617","660","0.934848485"
"2016-02","Queens","1","LCL/LTD","Q23","Peak","820","840","0.976190476"
"2016-02","Queens","1","LCL/LTD","Q24","Peak","564","600","0.94"
"2016-02","Queens","1","LCL/LTD","Q25","Peak","1265","1340","0.944029851"
"2016-02","Queens","1","LCL/LTD","Q26","Peak","552","560","0.985714286"
"2016-02","Queens","1","LCL/LTD","Q27","Peak","1954","2060","0.948543689"
"2016-02","Queens","1","LCL/LTD","Q28","Peak","1069","1120","0.954464286"
"2016-02","Queens","1","LCL/LTD","Q29","Peak","652","680","0.958823529"
"2016-02","Queens","1","LCL/LTD","Q3","Peak","652","680","0.958823529"
"2016-02","Queens","1","LCL/LTD","Q30","Peak","1062","1125","0.944"
"2016-02","Queens","1","LCL/LTD","Q31","Peak","589","600","0.981666667"
"2016-02","Queens","1","LCL/LTD","Q32","Peak","618","640","0.965625"
"2016-02","Queens","1","LCL/LTD","Q33","Peak","846","882","0.959183673"
"2016-02","Queens","1","LCL/LTD","Q34","Peak","548","580","0.944827586"
"2016-02","Queens","1","LCL/LTD","Q35","Peak","552","540","1.022222222"
"2016-02","Queens","1","LCL/LTD","Q36","Peak","1118","1200","0.931666667"
"2016-02","Queens","1","LCL/LTD","Q37","Peak","994","1060","0.937735849"
"2016-02","Queens","1","LCL/LTD","Q38","Peak","474","500","0.948"
"2016-02","Queens","1","LCL/LTD","Q39","Peak","825","860","0.959302326"
"2016-02","Queens","1","LCL/LTD","Q4","Peak","1382","1435","0.963066202"
"2016-02","Queens","1","LCL/LTD","Q40","Peak","829","840","0.986904762"
"2016-02","Queens","1","LCL/LTD","Q41","Peak","670","680","0.985294118"
"2016-02","Queens","1","LCL/LTD","Q42","Peak","401","400","1.0025"
"2016-02","Queens","1","LCL/LTD","Q43","Peak","2187","2225","0.982921348"
"2016-02","Queens","1","LCL/LTD","Q46","Peak","2641","2765","0.955153707"
"2016-02","Queens","1","LCL/LTD","Q47","Peak","664","700","0.948571429"
"2016-02","Queens","1","LCL/LTD","Q48","Peak","371","380","0.976315789"
"2016-02","Queens","1","LCL/LTD","Q49","Peak","1507","1560","0.966025641"
"2016-02","Queens","1","LCL/LTD","Q5","Peak","1717","1760","0.975568182"
"2016-02","Queens","1","LCL/LTD","Q50","Peak","387","400","0.9675"
"2016-02","Queens","1","LCL/LTD","Q52","Peak","478","480","0.995833333"
"2016-02","Queens","1","LCL/LTD","Q53","Peak","692","820","0.843902439"
"2016-02","Queens","1","LCL/LTD","Q54","Peak","647","680","0.951470588"
"2016-02","Queens","1","LCL/LTD","Q55","Peak","837","840","0.996428571"
"2016-02","Queens","1","LCL/LTD","Q56","Peak","468","500","0.936"
"2016-02","Queens","1","LCL/LTD","Q58","Peak","1178","1225","0.961632653"
"2016-02","Queens","1","LCL/LTD","Q59","Peak","546","540","1.011111111"
"2016-02","Queens","1","LCL/LTD","Q6","Peak","1825","1840","0.991847826"
"2016-02","Queens","1","LCL/LTD","Q60","Peak","648","660","0.981818182"
"2016-02","Queens","1","LCL/LTD","Q64","Peak","1326","1380","0.960869565"
"2016-02","Queens","1","LCL/LTD","Q65","Peak","1184","1200","0.986666667"
"2016-02","Queens","1","LCL/LTD","Q66","Peak","762","820","0.929268293"
"2016-02","Queens","1","LCL/LTD","Q67","Peak","479","480","0.997916667"
"2016-02","Queens","1","LCL/LTD","Q69","Peak","821","840","0.977380952"
"2016-02","Queens","1","LCL/LTD","Q7","Peak","574","600","0.956666667"
"2016-02","Queens","1","LCL/LTD","Q70","Peak","476","500","0.952"
"2016-02","Queens","1","LCL/LTD","Q72","Peak","479","480","0.997916667"
"2016-02","Queens","1","LCL/LTD","Q76","Peak","556","565","0.984070796"
"2016-02","Queens","1","LCL/LTD","Q77","Peak","682","700","0.974285714"
"2016-02","Queens","1","LCL/LTD","Q8","Peak","811","840","0.96547619"
"2016-02","Queens","1","LCL/LTD","Q83","Peak","1503","1540","0.975974026"
"2016-02","Queens","1","LCL/LTD","Q84","Peak","710","760","0.934210526"
"2016-02","Queens","1","LCL/LTD","Q85","Peak","1724","1795","0.960445682"
"2016-02","Queens","1","LCL/LTD","Q88","Peak","814","865","0.941040462"
"2016-02","Queens","1","LCL/LTD","Q9","Peak","793","800","0.99125"
"2016-02","Queens","2","LCL/LTD","Q1","Peak","168","168","1"
"2016-02","Queens","2","LCL/LTD","Q10","Peak","382","388","0.984536082"
"2016-02","Queens","2","LCL/LTD","Q100","Peak","204","206","0.990291262"
"2016-02","Queens","2","LCL/LTD","Q101","Peak","88","85","1.035294118"
"2016-02","Queens","2","LCL/LTD","Q102","Peak","85","90","0.944444444"
"2016-02","Queens","2","LCL/LTD","Q103","Peak","81","81","1"
"2016-02","Queens","2","LCL/LTD","Q104","Peak","72","72","1"
"2016-02","Queens","2","LCL/LTD","Q11","Peak","87","90","0.966666667"
"2016-02","Queens","2","LCL/LTD","Q110","Peak","121","124","0.975806452"
"2016-02","Queens","2","LCL/LTD","Q111","Peak","291","291","1"
"2016-02","Queens","2","LCL/LTD","Q112","Peak","135","137","0.98540146"
"2016-02","Queens","2","LCL/LTD","Q113","Peak","102","103","0.990291262"
"2016-02","Queens","2","LCL/LTD","Q114","Peak","129","135","0.955555556"
"2016-02","Queens","2","LCL/LTD","Q12","Peak","286","295","0.969491525"
"2016-02","Queens","2","LCL/LTD","Q13","Peak","197","197","1"
"2016-02","Queens","2","LCL/LTD","Q15","Peak","68","67","1.014925373"
"2016-02","Queens","2","LCL/LTD","Q15A","Peak","72","74","0.972972973"
"2016-02","Queens","2","LCL/LTD","Q16","Peak","126","127","0.992125984"
"2016-02","Queens","2","LCL/LTD","Q17","Peak","250","254","0.984251969"
"2016-02","Queens","2","LCL/LTD","Q18","Peak","125","135","0.925925926"
"2016-02","Queens","2","LCL/LTD","Q19","Peak","83","87","0.954022989"
"2016-02","Queens","2","LCL/LTD","Q2","Peak","167","174","0.959770115"
"2016-02","Queens","2","LCL/LTD","Q20A","Peak","196","192","1.020833333"
"2016-02","Queens","2","LCL/LTD","Q21","Peak","88","90","0.977777778"
"2016-02","Queens","2","LCL/LTD","Q22","Peak","217","216","1.00462963"
"2016-02","Queens","2","LCL/LTD","Q23","Peak","215","220","0.977272727"
"2016-02","Queens","2","LCL/LTD","Q24","Peak","176","182","0.967032967"
"2016-02","Queens","2","LCL/LTD","Q25","Peak","202","201","1.004975124"
"2016-02","Queens","2","LCL/LTD","Q27","Peak","379","404","0.938118812"
"2016-02","Queens","2","LCL/LTD","Q28","Peak","217","224","0.96875"
"2016-02","Queens","2","LCL/LTD","Q29","Peak","138","141","0.978723404"
"2016-02","Queens","2","LCL/LTD","Q3","Peak","141","133","1.060150376"
"2016-02","Queens","2","LCL/LTD","Q30","Peak","163","156","1.044871795"
"2016-02","Queens","2","LCL/LTD","Q31","Peak","74","73","1.01369863"
"2016-02","Queens","2","LCL/LTD","Q32","Peak","242","239","1.012552301"
"2016-02","Queens","2","LCL/LTD","Q33","Peak","177","183","0.967213115"
"2016-02","Queens","2","LCL/LTD","Q35","Peak","212","211","1.004739336"
"2016-02","Queens","2","LCL/LTD","Q36","Peak","141","142","0.992957746"
"2016-02","Queens","2","LCL/LTD","Q37","Peak","138","135","1.022222222"
"2016-02","Queens","2","LCL/LTD","Q38","Peak","98","96","1.020833333"
"2016-02","Queens","2","LCL/LTD","Q39","Peak","108","105","1.028571429"
"2016-02","Queens","2","LCL/LTD","Q4","Peak","217","216","1.00462963"
"2016-02","Queens","2","LCL/LTD","Q40","Peak","138","139","0.992805755"
"2016-02","Queens","2","LCL/LTD","Q41","Peak","132","126","1.047619048"
"2016-02","Queens","2","LCL/LTD","Q43","Peak","212","206","1.029126214"
"2016-02","Queens","2","LCL/LTD","Q46","Peak","313","328","0.954268293"
"2016-02","Queens","2","LCL/LTD","Q47","Peak","84","86","0.976744186"
"2016-02","Queens","2","LCL/LTD","Q48","Peak","125","124","1.008064516"
"2016-02","Queens","2","LCL/LTD","Q49","Peak","202","205","0.985365854"
"2016-02","Queens","2","LCL/LTD","Q5","Peak","277","294","0.942176871"
"2016-02","Queens","2","LCL/LTD","Q50","Peak","86","90","0.955555556"
"2016-02","Queens","2","LCL/LTD","Q52","Peak","125","126","0.992063492"
"2016-02","Queens","2","LCL/LTD","Q53","Peak","202","207","0.975845411"
"2016-02","Queens","2","LCL/LTD","Q54","Peak","152","159","0.955974843"
"2016-02","Queens","2","LCL/LTD","Q55","Peak","169","166","1.018072289"
"2016-02","Queens","2","LCL/LTD","Q56","Peak","179","183","0.978142077"
"2016-02","Queens","2","LCL/LTD","Q58","Peak","401","413","0.97094431"
"2016-02","Queens","2","LCL/LTD","Q59","Peak","161","169","0.952662722"
"2016-02","Queens","2","LCL/LTD","Q6","Peak","195","197","0.989847716"
"2016-02","Queens","2","LCL/LTD","Q60","Peak","210","222","0.945945946"
"2016-02","Queens","2","LCL/LTD","Q64","Peak","203","202","1.004950495"
"2016-02","Queens","2","LCL/LTD","Q65","Peak","190","193","0.984455959"
"2016-02","Queens","2","LCL/LTD","Q66","Peak","213","231","0.922077922"
"2016-02","Queens","2","LCL/LTD","Q67","Peak","37","37","1"
"2016-02","Queens","2","LCL/LTD","Q69","Peak","142","150","0.946666667"
"2016-02","Queens","2","LCL/LTD","Q7","Peak","111","115","0.965217391"
"2016-02","Queens","2","LCL/LTD","Q70","Peak","214","220","0.972727273"
"2016-02","Queens","2","LCL/LTD","Q72","Peak","112","110","1.018181818"
"2016-02","Queens","2","LCL/LTD","Q76","Peak","91","86","1.058139535"
"2016-02","Queens","2","LCL/LTD","Q77","Peak","100","101","0.99009901"
"2016-02","Queens","2","LCL/LTD","Q8","Peak","194","194","1"
"2016-02","Queens","2","LCL/LTD","Q83","Peak","228","227","1.004405286"
"2016-02","Queens","2","LCL/LTD","Q84","Peak","130","132","0.984848485"
"2016-02","Queens","2","LCL/LTD","Q85","Peak","250","256","0.9765625"
"2016-02","Queens","2","LCL/LTD","Q88","Peak","177","180","0.983333333"
"2016-02","Queens","2","LCL/LTD","Q9","Peak","147","147","1"
"2016-02","Queens","1","SBS","SBS44","Peak","905","920","0.983695652"
"2016-02","Queens","2","SBS","SBS44","Peak","321","330","0.972727273"
"2016-02","Staten Island","1","EXP","X1","Peak","932","960","0.970833333"
"2016-02","Staten Island","1","EXP","X10","Peak","190","191","0.994764398"
"2016-02","Staten Island","1","EXP","X10B","Peak","478","480","0.995833333"
"2016-02","Staten Island","1","EXP","X11","Peak","465","480","0.96875"
"2016-02","Staten Island","1","EXP","X12","Peak","678","680","0.997058824"
"2016-02","Staten Island","1","EXP","X14","Peak","465","480","0.96875"
"2016-02","Staten Island","1","EXP","X15","Peak","517","520","0.994230769"
"2016-02","Staten Island","1","EXP","X17","Peak","83","94","0.882978723"
"2016-02","Staten Island","1","EXP","X17A","Peak","774","780","0.992307692"
"2016-02","Staten Island","1","EXP","X17J","Peak","905","940","0.962765957"
"2016-02","Staten Island","1","EXP","X19","Peak","467","480","0.972916667"
"2016-02","Staten Island","1","EXP","X2","Peak","669","700","0.955714286"
"2016-02","Staten Island","1","EXP","X21","Peak","229","240","0.954166667"
"2016-02","Staten Island","1","EXP","X22","Peak","692","720","0.961111111"
"2016-02","Staten Island","1","EXP","X22A","Peak","156","160","0.975"
"2016-02","Staten Island","1","EXP","X3","Peak","344","340","1.011764706"
"2016-02","Staten Island","1","EXP","X30","Peak","429","440","0.975"
"2016-02","Staten Island","1","EXP","X31","Peak","364","400","0.91"
"2016-02","Staten Island","1","EXP","X4","Peak","372","380","0.978947368"
"2016-02","Staten Island","1","EXP","X42","Peak","274","280","0.978571429"
"2016-02","Staten Island","1","EXP","X5","Peak","745","760","0.980263158"
"2016-02","Staten Island","1","EXP","X7","Peak","737","740","0.995945946"
"2016-02","Staten Island","1","EXP","X8","Peak","457","460","0.993478261"
"2016-02","Staten Island","1","EXP","X9","Peak","526","540","0.974074074"
"2016-02","Staten Island","2","EXP","X1","Peak","162","170","0.952941176"
"2016-02","Staten Island","2","EXP","X10","Peak","52","51","1.019607843"
"2016-02","Staten Island","2","EXP","X17","Peak","105","105","1"
"2016-02","Staten Island","1","LCL/LTD","S40","Peak","397","440","0.902272727"
"2016-02","Staten Island","1","LCL/LTD","S42","Peak","277","278","0.996402878"
"2016-02","Staten Island","1","LCL/LTD","S44","Peak","399","420","0.95"
"2016-02","Staten Island","1","LCL/LTD","S46","Peak","463","480","0.964583333"
"2016-02","Staten Island","1","LCL/LTD","S48","Peak","457","480","0.952083333"
"2016-02","Staten Island","1","LCL/LTD","S51","Peak","524","520","1.007692308"
"2016-02","Staten Island","1","LCL/LTD","S52","Peak","334","360","0.927777778"
"2016-02","Staten Island","1","LCL/LTD","S53","Peak","748","740","1.010810811"
"2016-02","Staten Island","1","LCL/LTD","S54","Peak","330","320","1.03125"
"2016-02","Staten Island","1","LCL/LTD","S55","Peak","193","200","0.965"
"2016-02","Staten Island","1","LCL/LTD","S56","Peak","186","200","0.93"
"2016-02","Staten Island","1","LCL/LTD","S57","Peak","309","300","1.03"
"2016-02","Staten Island","1","LCL/LTD","S59","Peak","407","420","0.969047619"
"2016-02","Staten Island","1","LCL/LTD","S61","Peak","390","380","1.026315789"
"2016-02","Staten Island","1","LCL/LTD","S62","Peak","367","380","0.965789474"
"2016-02","Staten Island","1","LCL/LTD","S66","Peak","325","340","0.955882353"
"2016-02","Staten Island","1","LCL/LTD","S74","Peak","444","440","1.009090909"
"2016-02","Staten Island","1","LCL/LTD","S76","Peak","445","460","0.967391304"
"2016-02","Staten Island","1","LCL/LTD","S78","Peak","437","440","0.993181818"
"2016-02","Staten Island","1","LCL/LTD","S81","Peak","160","160","1"
"2016-02","Staten Island","1","LCL/LTD","S84","Peak","99","100","0.99"
"2016-02","Staten Island","1","LCL/LTD","S86","Peak","80","80","1"
"2016-02","Staten Island","1","LCL/LTD","S89","Peak","358","360","0.994444444"
"2016-02","Staten Island","1","LCL/LTD","S90","Peak","413","420","0.983333333"
"2016-02","Staten Island","1","LCL/LTD","S91","Peak","408","400","1.02"
"2016-02","Staten Island","1","LCL/LTD","S92","Peak","308","294","1.047619048"
"2016-02","Staten Island","1","LCL/LTD","S93","Peak","519","540","0.961111111"
"2016-02","Staten Island","1","LCL/LTD","S94","Peak","309","300","1.03"
"2016-02","Staten Island","1","LCL/LTD","S96","Peak","458","460","0.995652174"
"2016-02","Staten Island","1","LCL/LTD","S98","Peak","508","540","0.940740741"
"2016-02","Staten Island","2","LCL/LTD","S40","Peak","130","141","0.921985816"
"2016-02","Staten Island","2","LCL/LTD","S44","Peak","149","157","0.949044586"
"2016-02","Staten Island","2","LCL/LTD","S46","Peak","161","164","0.981707317"
