year,month,location_id,direction,value_type,value,data_source
2011,12,4,O,vehicle_count,866607,hourly_traffic
2011,12,5,I,vehicle_count,307493,hourly_traffic
2011,12,5,O,vehicle_count,305543,hourly_traffic
2011,12,6,I,vehicle_count,302811,hourly_traffic
2011,12,6,O,vehicle_count,283093,hourly_traffic
2011,12,7,I,vehicle_count,1311597,hourly_traffic
2011,12,7,O,vehicle_count,1117598,hourly_traffic
2011,12,8,I,vehicle_count,771676,hourly_traffic
2011,12,8,O,vehicle_count,690667,hourly_traffic
2011,12,9,I,vehicle_count,1621524,hourly_traffic
2011,12,9,O,vehicle_count,1656664,hourly_traffic
2011,12,11,I,vehicle_count,2842502,hourly_traffic
2012,01,1,I,vehicle_count,1021744,hourly_traffic
2012,01,1,O,vehicle_count,1076170,hourly_traffic
2012,01,2,I,vehicle_count,1284134,hourly_traffic
2012,01,2,O,vehicle_count,1011316,hourly_traffic
2012,01,3,I,vehicle_count,1434539,hourly_traffic
2012,01,3,O,vehicle_count,1540261,hourly_traffic
2012,01,4,I,vehicle_count,938576,hourly_traffic
2012,01,4,O,vehicle_count,783144,hourly_traffic
2012,01,5,I,vehicle_count,275250,hourly_traffic
2012,01,5,O,vehicle_count,280775,hourly_traffic
2012,01,6,I,vehicle_count,287586,hourly_traffic
2012,01,6,O,vehicle_count,270420,hourly_traffic
2012,01,7,I,vehicle_count,1218963,hourly_traffic
2012,01,7,O,vehicle_count,1025076,hourly_traffic
2012,01,8,I,vehicle_count,700307,hourly_traffic
2012,01,8,O,vehicle_count,629261,hourly_traffic
2012,01,9,I,vehicle_count,1488952,hourly_traffic
2012,01,9,O,vehicle_count,1524969,hourly_traffic
2012,01,11,I,vehicle_count,2612764,hourly_traffic
2012,02,1,I,vehicle_count,972051,hourly_traffic
2012,02,1,O,vehicle_count,1015817,hourly_traffic
2012,02,2,I,vehicle_count,1194330,hourly_traffic
2012,02,2,O,vehicle_count,955911,hourly_traffic
2012,02,3,I,vehicle_count,1356594,hourly_traffic
2012,02,3,O,vehicle_count,1468031,hourly_traffic
2012,02,4,I,vehicle_count,886356,hourly_traffic
2012,02,4,O,vehicle_count,743555,hourly_traffic
2012,02,5,I,vehicle_count,251318,hourly_traffic
2012,02,5,O,vehicle_count,257818,hourly_traffic
2012,02,6,I,vehicle_count,265634,hourly_traffic
2012,02,6,O,vehicle_count,249395,hourly_traffic
2012,02,7,I,vehicle_count,1152264,hourly_traffic
2012,02,7,O,vehicle_count,985861,hourly_traffic
2012,02,8,I,vehicle_count,679630,hourly_traffic
2012,02,8,O,vehicle_count,591422,hourly_traffic
2012,02,9,I,vehicle_count,1404137,hourly_traffic
2012,02,9,O,vehicle_count,1444275,hourly_traffic
2012,02,11,I,vehicle_count,2440362,hourly_traffic
2012,03,1,I,vehicle_count,1125862,hourly_traffic
2012,03,1,O,vehicle_count,1185512,hourly_traffic
2012,03,2,I,vehicle_count,1427588,hourly_traffic
2012,03,2,O,vehicle_count,1149507,hourly_traffic
2012,03,3,I,vehicle_count,1579937,hourly_traffic
2012,03,3,O,vehicle_count,1693842,hourly_traffic
2012,03,4,I,vehicle_count,1017924,hourly_traffic
2012,03,4,O,vehicle_count,859408,hourly_traffic
2012,03,5,I,vehicle_count,303476,hourly_traffic
