"month","borough","day_type","trip_type","route_id","period","actual_number_of_buses","scheduled_number_of_buses","service_delivered"
"2022-03","Staten Island","1","EXP","SIM8","Peak","687","759","0.90513834"
"2022-03","Staten Island","1","EXP","SIM8X","Peak","238","299","0.795986622"
"2022-03","Staten Island","1","EXP","SIM9","Peak","393","414","0.949275362"
"2022-03","Systemwide","1","Systemwide","Systemwide","Systemwide","235808","245876","0.959052531"
"2022-03","Systemwide","2","Systemwide","Systemwide","Systemwide","37560","38521","0.975052569"
"2022-04","Bronx","1","LCL/LTD","BX1","Peak","949","945","1.004232804"
"2022-04","Bronx","2","LCL/LTD","BX1","Peak","183","187","0.978609626"
"2022-04","Bronx","1","LCL/LTD","BX10","Peak","862","882","0.977324263"
"2022-04","Bronx","2","LCL/LTD","BX10","Peak","178","182","0.978021978"
"2022-04","Bronx","1","LCL/LTD","BX11","Peak","1151","1155","0.996536797"
"2022-04","Bronx","2","LCL/LTD","BX11","Peak","246","242","1.016528926"
"2022-04","Bronx","1","LCL/LTD","BX12","Peak","702","714","0.983193277"
"2022-04","Bronx","2","LCL/LTD","BX12","Peak","220","221","0.995475113"
"2022-04","Bronx","1","LCL/LTD","BX13","Peak","1414","1449","0.975845411"
"2022-04","Bronx","2","LCL/LTD","BX13","Peak","295","290","1.017241379"
"2022-04","Bronx","1","LCL/LTD","BX15","Peak","1492","1639","0.910311165"
"2022-04","Bronx","2","LCL/LTD","BX15","Peak","315","328","0.960365854"
"2022-04","Bronx","1","LCL/LTD","BX16","Peak","760","798","0.952380952"
"2022-04","Bronx","2","LCL/LTD","BX16","Peak","130","130","1"
"2022-04","Bronx","1","LCL/LTD","BX17","Peak","836","840","0.995238095"
"2022-04","Bronx","2","LCL/LTD","BX17","Peak","199","199","1"
"2022-04","Bronx","1","LCL/LTD","BX18","Peak","418","420","0.995238095"
"2022-04","Bronx","2","LCL/LTD","BX18","Peak","76","82","0.926829268"
"2022-04","Bronx","1","LCL/LTD","BX19","Peak","900","903","0.996677741"
"2022-04","Bronx","2","LCL/LTD","BX19","Peak","283","278","1.017985612"
"2022-04","Bronx","1","LCL/LTD","BX2","Peak","825","819","1.007326007"
"2022-04","Bronx","2","LCL/LTD","BX2","Peak","179","180","0.994444444"
"2022-04","Bronx","1","LCL/LTD","BX20","Peak","370","378","0.978835979"
"2022-04","Bronx","1","LCL/LTD","BX21","Peak","879","903","0.973421927"
"2022-04","Bronx","2","LCL/LTD","BX21","Peak","198","205","0.965853659"
"2022-04","Bronx","1","LCL/LTD","BX22","Peak","881","882","0.998866213"
"2022-04","Bronx","2","LCL/LTD","BX22","Peak","203","209","0.971291866"
"2022-04","Bronx","1","LCL/LTD","BX23","Peak","860","924","0.930735931"
"2022-04","Bronx","2","LCL/LTD","BX23","Peak","89","90","0.988888889"
"2022-04","Bronx","1","LCL/LTD","BX24","Peak","210","210","1"
"2022-04","Bronx","2","LCL/LTD","BX24","Peak","90","90","1"
"2022-04","Bronx","1","LCL/LTD","BX26","Peak","751","756","0.993386243"
"2022-04","Bronx","2","LCL/LTD","BX26","Peak","164","164","1"
"2022-04","Bronx","1","LCL/LTD","BX27","Peak","1127","1134","0.99382716"
"2022-04","Bronx","2","LCL/LTD","BX27","Peak","187","191","0.979057592"
"2022-04","Bronx","1","LCL/LTD","BX28","Peak","540","567","0.952380952"
"2022-04","Bronx","2","LCL/LTD","BX28","Peak","137","141","0.971631206"
"2022-04","Bronx","1","LCL/LTD","BX29","Peak","407","420","0.969047619"
"2022-04","Bronx","2","LCL/LTD","BX29","Peak","116","118","0.983050847"
"2022-04","Bronx","1","LCL/LTD","BX3","Peak","948","987","0.960486322"
"2022-04","Bronx","2","LCL/LTD","BX3","Peak","316","328","0.963414634"
"2022-04","Bronx","1","LCL/LTD","BX30","Peak","826","840","0.983333333"
"2022-04","Bronx","2","LCL/LTD","BX30","Peak","165","165","1"
"2022-04","Bronx","1","LCL/LTD","BX31","Peak","722","714","1.011204482"
"2022-04","Bronx","2","LCL/LTD","BX31","Peak","131","138","0.949275362"
"2022-04","Bronx","1","LCL/LTD","BX32","Peak","599","630","0.950793651"
"2022-04","Bronx","2","LCL/LTD","BX32","Peak","87","87","1"
"2022-04","Bronx","1","LCL/LTD","BX33","Peak","395","399","0.989974937"
"2022-04","Bronx","2","LCL/LTD","BX33","Peak","89","87","1.022988506"
"2022-04","Bronx","1","LCL/LTD","BX34","Peak","462","462","1"
"2022-04","Bronx","2","LCL/LTD","BX34","Peak","117","121","0.966942149"
"2022-04","Bronx","1","LCL/LTD","BX35","Peak","904","924","0.978354978"
"2022-04","Bronx","2","LCL/LTD","BX35","Peak","242","246","0.983739837"
"2022-04","Bronx","1","LCL/LTD","BX36","Peak","1357","1407","0.964463397"
"2022-04","Bronx","2","LCL/LTD","BX36","Peak","299","291","1.027491409"
"2022-04","Bronx","1","LCL/LTD","BX38","Peak","516","525","0.982857143"
"2022-04","Bronx","2","LCL/LTD","BX38","Peak","134","133","1.007518797"
"2022-04","Bronx","1","LCL/LTD","BX39","Peak","901","924","0.975108225"
"2022-04","Bronx","2","LCL/LTD","BX39","Peak","214","208","1.028846154"
"2022-04","Bronx","1","LCL/LTD","BX4","Peak","374","378","0.989417989"
"2022-04","Bronx","2","LCL/LTD","BX4","Peak","110","113","0.973451327"
"2022-04","Bronx","1","LCL/LTD","BX40","Peak","436","441","0.988662132"
"2022-04","Bronx","2","LCL/LTD","BX40","Peak","118","117","1.008547009"
"2022-04","Bronx","1","LCL/LTD","BX41","Peak","533","525","1.015238095"
"2022-04","Bronx","2","LCL/LTD","BX41","Peak","218","212","1.028301887"
"2022-04","Bronx","1","LCL/LTD","BX42","Peak","440","441","0.997732426"
"2022-04","Bronx","2","LCL/LTD","BX42","Peak","122","127","0.960629921"
"2022-04","Bronx","1","LCL/LTD","BX46","Peak","210","210","1"
"2022-04","Bronx","2","LCL/LTD","BX46","Peak","63","63","1"
"2022-04","Bronx","1","LCL/LTD","BX4A","Peak","381","378","1.007936508"
"2022-04","Bronx","2","LCL/LTD","BX4A","Peak","104","109","0.95412844"
"2022-04","Bronx","1","LCL/LTD","BX5","Peak","1092","1113","0.981132075"
"2022-04","Bronx","2","LCL/LTD","BX5","Peak","211","209","1.009569378"
"2022-04","Bronx","1","LCL/LTD","BX6","Peak","710","714","0.994397759"
"2022-04","Bronx","2","LCL/LTD","BX6","Peak","222","222","1"
"2022-04","Bronx","1","LCL/LTD","BX7","Peak","905","924","0.979437229"
"2022-04","Bronx","2","LCL/LTD","BX7","Peak","232","234","0.991452991"
"2022-04","Bronx","1","LCL/LTD","BX8","Peak","582","609","0.955665025"
"2022-04","Bronx","2","LCL/LTD","BX8","Peak","90","90","1"
"2022-04","Bronx","1","LCL/LTD","BX9","Peak","1175","1197","0.981620718"
"2022-04","Bronx","2","LCL/LTD","BX9","Peak","308","308","1"
"2022-04","Bronx","1","EXP","BXM1","Peak","553","567","0.975308642"
"2022-04","Bronx","2","EXP","BXM1","Peak","60","57","1.052631579"
"2022-04","Bronx","1","EXP","BXM10","Peak","527","525","1.003809524"
"2022-04","Bronx","2","EXP","BXM10","Peak","69","70","0.985714286"
"2022-04","Bronx","1","EXP","BXM11","Peak","473","462","1.023809524"
"2022-04","Bronx","2","EXP","BXM11","Peak","64","66","0.96969697"
"2022-04","Bronx","1","EXP","BXM18","Peak","224","210","1.066666667"
"2022-04","Bronx","1","EXP","BXM2","Peak","314","294","1.068027211"
"2022-04","Bronx","2","EXP","BXM2","Peak","66","66","1"
"2022-04","Bronx","1","EXP","BXM3","Peak","348","357","0.974789916"
"2022-04","Bronx","2","EXP","BXM3","Peak","36","37","0.972972973"
"2022-04","Bronx","1","EXP","BXM4","Peak","184","189","0.973544974"
"2022-04","Bronx","2","EXP","BXM4","Peak","39","37","1.054054054"
"2022-04","Bronx","1","EXP","BXM6","Peak","277","294","0.942176871"
"2022-04","Bronx","2","EXP","BXM6","Peak","40","41","0.975609756"
"2022-04","Bronx","1","EXP","BXM7","Peak","920","945","0.973544974"
"2022-04","Bronx","2","EXP","BXM7","Peak","111","106","1.047169811"
"2022-04","Bronx","1","EXP","BXM8","Peak","693","714","0.970588235"
"2022-04","Bronx","2","EXP","BXM8","Peak","62","61","1.016393443"
"2022-04","Bronx","1","EXP","BXM9","Peak","756","735","1.028571429"
"2022-04","Bronx","2","EXP","BXM9","Peak","74","74","1"
"2022-04","Bronx","1","SBS","SBS12","Peak","1354","1365","0.991941392"
"2022-04","Bronx","2","SBS","SBS12","Peak","377","369","1.021680217"
"2022-04","Bronx","1","SBS","SBS41","Peak","805","840","0.958333333"
"2022-04","Bronx","2","SBS","SBS41","Peak","229","230","0.995652174"
"2022-04","Bronx","1","SBS","SBS6","Peak","645","672","0.959821429"
"2022-04","Bronx","2","SBS","SBS6","Peak","215","229","0.938864629"
"2022-04","Brooklyn","1","LCL/LTD","B1","Peak","867","885","0.979661017"
"2022-04","Brooklyn","2","LCL/LTD","B1","Peak","253","254","0.996062992"
"2022-04","Brooklyn","1","LCL/LTD","B100","Peak","1053","1134","0.928571429"
"2022-04","Brooklyn","2","LCL/LTD","B100","Peak","110","110","1"
"2022-04","Brooklyn","1","LCL/LTD","B103","Peak","1654","1785","0.926610644"
"2022-04","Brooklyn","2","LCL/LTD","B103","Peak","244","261","0.9348659"
"2022-04","Brooklyn","1","LCL/LTD","B11","Peak","777","819","0.948717949"
"2022-04","Brooklyn","2","LCL/LTD","B11","Peak","175","182","0.961538462"
"2022-04","Brooklyn","1","LCL/LTD","B12","Peak","939","966","0.972049689"
"2022-04","Brooklyn","2","LCL/LTD","B12","Peak","279","284","0.982394366"
"2022-04","Brooklyn","1","LCL/LTD","B13","Peak","551","567","0.971781305"
"2022-04","Brooklyn","2","LCL/LTD","B13","Peak","99","100","0.99"
"2022-04","Brooklyn","1","LCL/LTD","B14","Peak","574","567","1.012345679"
"2022-04","Brooklyn","2","LCL/LTD","B14","Peak","152","166","0.915662651"
"2022-04","Brooklyn","1","LCL/LTD","B15","Peak","782","777","1.006435006"
"2022-04","Brooklyn","2","LCL/LTD","B15","Peak","311","326","0.95398773"
"2022-04","Brooklyn","1","LCL/LTD","B16","Peak","618","630","0.980952381"
"2022-04","Brooklyn","2","LCL/LTD","B16","Peak","124","132","0.939393939"
"2022-04","Brooklyn","1","LCL/LTD","B17","Peak","1093","1197","0.913116124"
"2022-04","Brooklyn","2","LCL/LTD","B17","Peak","277","310","0.893548387"
"2022-04","Brooklyn","1","LCL/LTD","B2","Peak","465","504","0.922619048"
"2022-04","Brooklyn","2","LCL/LTD","B2","Peak","124","135","0.918518519"
"2022-04","Brooklyn","1","LCL/LTD","B20","Peak","672","693","0.96969697"
"2022-04","Brooklyn","2","LCL/LTD","B20","Peak","123","135","0.911111111"
"2022-04","Brooklyn","1","LCL/LTD","B24","Peak","323","336","0.961309524"
"2022-04","Brooklyn","2","LCL/LTD","B24","Peak","87","90","0.966666667"
"2022-04","Brooklyn","1","LCL/LTD","B25","Peak","685","693","0.988455988"
"2022-04","Brooklyn","2","LCL/LTD","B25","Peak","208","225","0.924444444"
"2022-04","Brooklyn","1","LCL/LTD","B26","Peak","792","819","0.967032967"
"2022-04","Brooklyn","2","LCL/LTD","B26","Peak","224","237","0.945147679"
"2022-04","Brooklyn","1","LCL/LTD","B3","Peak","473","462","1.023809524"
"2022-04","Brooklyn","2","LCL/LTD","B3","Peak","274","287","0.954703833"
"2022-04","Brooklyn","1","LCL/LTD","B31","Peak","578","567","1.019400353"
"2022-04","Brooklyn","2","LCL/LTD","B31","Peak","135","135","1"
"2022-04","Brooklyn","1","LCL/LTD","B32","Peak","221","231","0.956709957"
"2022-04","Brooklyn","2","LCL/LTD","B32","Peak","87","90","0.966666667"
"2022-04","Brooklyn","1","LCL/LTD","B35","Peak","1350","1365","0.989010989"
"2022-04","Brooklyn","2","LCL/LTD","B35","Peak","361","372","0.970430108"
"2022-04","Brooklyn","1","LCL/LTD","B36","Peak","1033","1071","0.964519141"
"2022-04","Brooklyn","2","LCL/LTD","B36","Peak","169","179","0.944134078"
"2022-04","Brooklyn","1","LCL/LTD","B37","Peak","308","315","0.977777778"
"2022-04","Brooklyn","2","LCL/LTD","B37","Peak","88","90","0.977777778"
"2022-04","Brooklyn","1","LCL/LTD","B38","Peak","1329","1365","0.973626374"
"2022-04","Brooklyn","2","LCL/LTD","B38","Peak","253","285","0.887719298"
"2022-04","Brooklyn","1","LCL/LTD","B4","Peak","409","399","1.025062657"
"2022-04","Brooklyn","2","LCL/LTD","B4","Peak","120","118","1.016949153"
"2022-04","Brooklyn","1","LCL/LTD","B41","Peak","1823","1815","1.004407713"
"2022-04","Brooklyn","2","LCL/LTD","B41","Peak","506","540","0.937037037"
"2022-04","Brooklyn","1","LCL/LTD","B43","Peak","613","630","0.973015873"
"2022-04","Brooklyn","2","LCL/LTD","B43","Peak","148","150","0.986666667"
"2022-04","Brooklyn","1","LCL/LTD","B44","Peak","691","714","0.967787115"
"2022-04","Brooklyn","2","LCL/LTD","B44","Peak","262","258","1.015503876"
"2022-04","Brooklyn","1","LCL/LTD","B45","Peak","557","546","1.02014652"
"2022-04","Brooklyn","2","LCL/LTD","B45","Peak","146","157","0.929936306"
"2022-04","Brooklyn","1","LCL/LTD","B46","Peak","1184","1281","0.924277908"
"2022-04","Brooklyn","2","LCL/LTD","B46","Peak","338","343","0.985422741"
"2022-04","Brooklyn","1","LCL/LTD","B47","Peak","641","693","0.924963925"
"2022-04","Brooklyn","2","LCL/LTD","B47","Peak","155","160","0.96875"
"2022-04","Brooklyn","1","LCL/LTD","B48","Peak","368","357","1.030812325"
"2022-04","Brooklyn","2","LCL/LTD","B48","Peak","117","127","0.921259843"
"2022-04","Brooklyn","1","LCL/LTD","B49","Peak","683","728","0.938186813"
"2022-04","Brooklyn","2","LCL/LTD","B49","Peak","158","164","0.963414634"
"2022-04","Brooklyn","1","LCL/LTD","B52","Peak","856","861","0.994192799"
"2022-04","Brooklyn","2","LCL/LTD","B52","Peak","219","243","0.901234568"
"2022-04","Brooklyn","1","LCL/LTD","B54","Peak","686","693","0.98989899"
"2022-04","Brooklyn","2","LCL/LTD","B54","Peak","164","176","0.931818182"
"2022-04","Brooklyn","1","LCL/LTD","B57","Peak","438","462","0.948051948"
"2022-04","Brooklyn","2","LCL/LTD","B57","Peak","143","145","0.986206897"
"2022-04","Brooklyn","1","LCL/LTD","B6","Peak","1836","1917","0.957746479"
"2022-04","Brooklyn","2","LCL/LTD","B6","Peak","417","420","0.992857143"
"2022-04","Brooklyn","1","LCL/LTD","B60","Peak","673","693","0.971139971"
"2022-04","Brooklyn","2","LCL/LTD","B60","Peak","127","136","0.933823529"
"2022-04","Brooklyn","1","LCL/LTD","B61","Peak","657","672","0.977678571"
"2022-04","Brooklyn","2","LCL/LTD","B61","Peak","188","195","0.964102564"
"2022-04","Brooklyn","1","LCL/LTD","B62","Peak","540","567","0.952380952"
"2022-04","Brooklyn","2","LCL/LTD","B62","Peak","172","179","0.960893855"
"2022-04","Brooklyn","1","LCL/LTD","B63","Peak","672","693","0.96969697"
"2022-04","Brooklyn","2","LCL/LTD","B63","Peak","216","211","1.023696682"
"2022-04","Brooklyn","1","LCL/LTD","B64","Peak","447","462","0.967532468"
"2022-04","Brooklyn","2","LCL/LTD","B64","Peak","163","168","0.970238095"
"2022-04","Brooklyn","1","LCL/LTD","B65","Peak","459","462","0.993506494"
"2022-04","Brooklyn","2","LCL/LTD","B65","Peak","215","225","0.955555556"
"2022-04","Brooklyn","1","LCL/LTD","B67","Peak","513","504","1.017857143"
"2022-04","Brooklyn","2","LCL/LTD","B67","Peak","88","90","0.977777778"
"2022-04","Brooklyn","1","LCL/LTD","B68","Peak","734","777","0.944658945"
"2022-04","Brooklyn","2","LCL/LTD","B68","Peak","251","263","0.954372624"
"2022-04","Brooklyn","1","LCL/LTD","B69","Peak","467","462","1.010822511"
"2022-04","Brooklyn","2","LCL/LTD","B69","Peak","77","81","0.950617284"
"2022-04","Brooklyn","1","LCL/LTD","B7","Peak","459","480","0.95625"
"2022-04","Brooklyn","2","LCL/LTD","B7","Peak","116","122","0.950819672"
"2022-04","Brooklyn","1","LCL/LTD","B70","Peak","520","546","0.952380952"
"2022-04","Brooklyn","2","LCL/LTD","B70","Peak","154","154","1"
"2022-04","Brooklyn","1","LCL/LTD","B74","Peak","766","777","0.985842986"
"2022-04","Brooklyn","2","LCL/LTD","B74","Peak","177","180","0.983333333"
"2022-04","Brooklyn","1","LCL/LTD","B8","Peak","976","987","0.988855117"
"2022-04","Brooklyn","2","LCL/LTD","B8","Peak","213","220","0.968181818"
"2022-04","Brooklyn","1","LCL/LTD","B82","Peak","644","651","0.989247312"
"2022-04","Brooklyn","2","LCL/LTD","B82","Peak","283","286","0.98951049"
"2022-04","Brooklyn","1","LCL/LTD","B83","Peak","796","840","0.947619048"
"2022-04","Brooklyn","2","LCL/LTD","B83","Peak","181","197","0.918781726"
"2022-04","Brooklyn","1","LCL/LTD","B84","Peak","207","210","0.985714286"
"2022-04","Brooklyn","2","LCL/LTD","B84","Peak","46","45","1.022222222"
"2022-04","Brooklyn","1","LCL/LTD","B9","Peak","488","489","0.99795501"
"2022-04","Brooklyn","2","LCL/LTD","B9","Peak","223","233","0.957081545"
"2022-04","Brooklyn","1","EXP","BM1","Peak","618","609","1.014778325"
"2022-04","Brooklyn","2","EXP","BM1","Peak","19","25","0.76"
"2022-04","Brooklyn","1","EXP","BM2","Peak","474","483","0.98136646"
"2022-04","Brooklyn","2","EXP","BM2","Peak","20","20","1"
"2022-04","Brooklyn","1","EXP","BM3","Peak","419","441","0.950113379"
"2022-04","Brooklyn","2","EXP","BM3","Peak","15","15","1"
"2022-04","Brooklyn","1","EXP","BM4","Peak","401","399","1.005012531"
"2022-04","Brooklyn","2","EXP","BM4","Peak","25","25","1"
"2022-04","Brooklyn","1","EXP","BM5","Peak","266","273","0.974358974"
"2022-04","Brooklyn","2","EXP","BM5","Peak","24","25","0.96"
"2022-04","Brooklyn","1","SBS","SB44","Peak","953","1014","0.939842209"
"2022-04","Brooklyn","2","SBS","SB44","Peak","247","261","0.946360153"
"2022-04","Brooklyn","1","SBS","SBS46","Peak","1407","1470","0.957142857"
"2022-04","Brooklyn","2","SBS","SBS46","Peak","290","307","0.944625407"
"2022-04","Brooklyn","1","SBS","SBS82","Peak","821","861","0.953542393"
"2022-04","Brooklyn","1","EXP","X27","Peak","671","714","0.93977591"
"2022-04","Brooklyn","2","EXP","X27","Peak","80","82","0.975609756"
"2022-04","Brooklyn","1","EXP","X28","Peak","611","630","0.96984127"
"2022-04","Brooklyn","2","EXP","X28","Peak","64","67","0.955223881"
"2022-04","Brooklyn","1","EXP","X37","Peak","567","588","0.964285714"
"2022-04","Brooklyn","1","EXP","X38","Peak","509","525","0.96952381"
"2022-04","Manhattan","1","LCL/LTD","M1","Peak","1035","1092","0.947802198"
"2022-04","Manhattan","2","LCL/LTD","M1","Peak","206","210","0.980952381"
"2022-04","Manhattan","1","LCL/LTD","M10","Peak","605","609","0.993431856"
"2022-04","Manhattan","2","LCL/LTD","M10","Peak","206","204","1.009803922"
"2022-04","Manhattan","1","LCL/LTD","M100","Peak","826","840","0.983333333"
"2022-04","Manhattan","2","LCL/LTD","M100","Peak","207","213","0.971830986"
"2022-04","Manhattan","1","LCL/LTD","M101","Peak","876","882","0.993197279"
"2022-04","Manhattan","2","LCL/LTD","M101","Peak","263","275","0.956363636"
"2022-04","Manhattan","1","LCL/LTD","M102","Peak","619","630","0.982539683"
"2022-04","Manhattan","2","LCL/LTD","M102","Peak","205","205","1"
"2022-04","Manhattan","1","LCL/LTD","M103","Peak","545","546","0.998168498"
"2022-04","Manhattan","2","LCL/LTD","M103","Peak","196","203","0.965517241"
"2022-04","Manhattan","1","LCL/LTD","M104","Peak","589","588","1.00170068"
"2022-04","Manhattan","2","LCL/LTD","M104","Peak","364","364","1"
"2022-04","Manhattan","1","LCL/LTD","M106","Peak","416","420","0.99047619"
"2022-04","Manhattan","2","LCL/LTD","M106","Peak","64","63","1.015873016"
"2022-04","Manhattan","1","LCL/LTD","M11","Peak","604","588","1.027210884"
"2022-04","Manhattan","2","LCL/LTD","M11","Peak","196","197","0.994923858"
"2022-04","Manhattan","1","LCL/LTD","M116","Peak","856","870","0.983908046"
"2022-04","Manhattan","2","LCL/LTD","M116","Peak","210","214","0.981308411"
"2022-04","Manhattan","1","LCL/LTD","M12","Peak","205","210","0.976190476"
"2022-04","Manhattan","2","LCL/LTD","M12","Peak","91","90","1.011111111"
"2022-04","Manhattan","1","LCL/LTD","M15","Peak","687","693","0.991341991"
"2022-04","Manhattan","2","LCL/LTD","M15","Peak","230","234","0.982905983"
"2022-04","Manhattan","1","LCL/LTD","M2","Peak","798","798","1"
"2022-04","Manhattan","2","LCL/LTD","M2","Peak","247","258","0.957364341"
"2022-04","Manhattan","1","LCL/LTD","M20","Peak","322","336","0.958333333"
"2022-04","Manhattan","2","LCL/LTD","M20","Peak","109","116","0.939655172"
"2022-04","Manhattan","1","LCL/LTD","M21","Peak","357","378","0.944444444"
"2022-04","Manhattan","2","LCL/LTD","M21","Peak","91","90","1.011111111"
"2022-04","Manhattan","1","LCL/LTD","M22","Peak","469","483","0.971014493"
"2022-04","Manhattan","2","LCL/LTD","M22","Peak","111","117","0.948717949"
"2022-04","Manhattan","1","LCL/LTD","M3","Peak","603","609","0.990147783"
"2022-04","Manhattan","2","LCL/LTD","M3","Peak","223","217","1.02764977"
"2022-04","Manhattan","1","LCL/LTD","M31","Peak","719","735","0.978231293"
"2022-04","Manhattan","2","LCL/LTD","M31","Peak","195","195","1"
"2022-04","Manhattan","1","SBS","M34","Peak","622","630","0.987301587"
"2022-04","Manhattan","2","SBS","M34","Peak","125","127","0.984251969"
"2022-04","Manhattan","1","SBS","M34A","Peak","626","630","0.993650794"
"2022-04","Manhattan","2","SBS","M34A","Peak","125","132","0.946969697"
"2022-04","Manhattan","1","LCL/LTD","M4","Peak","966","966","1"
"2022-04","Manhattan","2","LCL/LTD","M4","Peak","234","239","0.979079498"
"2022-04","Manhattan","1","LCL/LTD","M42","Peak","1113","1155","0.963636364"
"2022-04","Manhattan","2","LCL/LTD","M42","Peak","218","218","1"
"2022-04","Manhattan","1","LCL/LTD","M5","Peak","630","630","1"
"2022-04","Manhattan","2","LCL/LTD","M5","Peak","179","177","1.011299435"
"2022-04","Manhattan","1","LCL/LTD","M50","Peak","429","441","0.972789116"
"2022-04","Manhattan","2","LCL/LTD","M50","Peak","90","90","1"
"2022-04","Manhattan","1","LCL/LTD","M55","Peak","375","378","0.992063492"
"2022-04","Manhattan","2","LCL/LTD","M55","Peak","158","166","0.951807229"
"2022-04","Manhattan","1","LCL/LTD","M57","Peak","594","588","1.010204082"
"2022-04","Manhattan","2","LCL/LTD","M57","Peak","156","158","0.987341772"
"2022-04","Manhattan","1","LCL/LTD","M66","Peak","1232","1281","0.961748634"
"2022-04","Manhattan","2","LCL/LTD","M66","Peak","200","204","0.980392157"
"2022-04","Manhattan","1","LCL/LTD","M7","Peak","578","609","0.94909688"
"2022-04","Manhattan","2","LCL/LTD","M7","Peak","253","265","0.954716981"
"2022-04","Manhattan","1","LCL/LTD","M72","Peak","527","525","1.003809524"
"2022-04","Manhattan","2","LCL/LTD","M72","Peak","132","132","1"
"2022-04","Manhattan","1","LCL/LTD","M8","Peak","431","441","0.977324263"
"2022-04","Manhattan","2","LCL/LTD","M8","Peak","79","81","0.975308642"
"2022-04","Manhattan","1","LCL/LTD","M9","Peak","595","609","0.977011494"
"2022-04","Manhattan","2","LCL/LTD","M9","Peak","115","122","0.942622951"
"2022-04","Manhattan","1","LCL/LTD","M96","Peak","1651","1680","0.982738095"
"2022-04","Manhattan","2","LCL/LTD","M96","Peak","276","273","1.010989011"
"2022-04","Manhattan","1","LCL/LTD","M98","Peak","433","441","0.98185941"
"2022-04","Manhattan","1","SBS","SB14A","Peak","630","630","1"
"2022-04","Manhattan","2","SBS","SB14A","Peak","203","204","0.995098039"
"2022-04","Manhattan","1","SBS","SB14D","Peak","1457","1470","0.991156463"
"2022-04","Manhattan","2","SBS","SB14D","Peak","322","328","0.981707317"
"2022-04","Manhattan","1","SBS","SB79","Peak","1257","1302","0.965437788"
"2022-04","Manhattan","2","SBS","SB79","Peak","285","287","0.993031359"
"2022-04","Manhattan","1","SBS","SBS15","Peak","1425","1449","0.983436853"
"2022-04","Manhattan","2","SBS","SBS15","Peak","262","271","0.966789668"
"2022-04","Manhattan","1","SBS","SBS23","Peak","875","903","0.968992248"
"2022-04","Manhattan","2","SBS","SBS23","Peak","224","222","1.009009009"
"2022-04","Manhattan","1","SBS","SBS60","Peak","724","756","0.957671958"
"2022-04","Manhattan","2","SBS","SBS60","Peak","252","259","0.972972973"
"2022-04","Manhattan","1","SBS","SBS86","Peak","1495","1533","0.975212003"
"2022-04","Manhattan","2","SBS","SBS86","Peak","343","351","0.977207977"
"2022-04","Queens","1","LCL/LTD","Q1","Peak","669","672","0.995535714"
"2022-04","Queens","2","LCL/LTD","Q1","Peak","158","160","0.9875"
"2022-04","Queens","1","LCL/LTD","Q10","Peak","1202","1323","0.908541194"
"2022-04","Queens","2","LCL/LTD","Q10","Peak","322","328","0.981707317"
"2022-04","Queens","1","LCL/LTD","Q100","Peak","490","504","0.972222222"
"2022-04","Queens","2","LCL/LTD","Q100","Peak","203","206","0.985436893"
"2022-04","Queens","1","LCL/LTD","Q101","Peak","472","504","0.936507937"
"2022-04","Queens","2","LCL/LTD","Q101","Peak","109","105","1.038095238"
"2022-04","Queens","1","LCL/LTD","Q102","Peak","333","336","0.991071429"
"2022-04","Queens","2","LCL/LTD","Q102","Peak","87","90","0.966666667"
"2022-04","Queens","1","LCL/LTD","Q103","Peak","338","336","1.005952381"
"2022-04","Queens","2","LCL/LTD","Q103","Peak","81","81","1"
"2022-04","Queens","1","LCL/LTD","Q104","Peak","310","315","0.984126984"
"2022-04","Queens","2","LCL/LTD","Q104","Peak","72","72","1"
"2022-04","Queens","1","LCL/LTD","Q11","Peak","589","588","1.00170068"
"2022-04","Queens","2","LCL/LTD","Q11","Peak","89","90","0.988888889"
"2022-04","Queens","1","LCL/LTD","Q110","Peak","961","1092","0.88003663"
"2022-04","Queens","2","LCL/LTD","Q110","Peak","163","170","0.958823529"
"2022-04","Queens","1","LCL/LTD","Q111","Peak","1420","1554","0.913770914"
"2022-04","Queens","2","LCL/LTD","Q111","Peak","350","377","0.928381963"
"2022-04","Queens","1","LCL/LTD","Q112","Peak","633","693","0.913419913"
"2022-04","Queens","2","LCL/LTD","Q112","Peak","111","138","0.804347826"
"2022-04","Queens","1","LCL/LTD","Q113","Peak","401","420","0.954761905"
"2022-04","Queens","2","LCL/LTD","Q113","Peak","68","84","0.80952381"
"2022-04","Queens","1","LCL/LTD","Q114","Peak","392","441","0.888888889"
"2022-04","Queens","2","LCL/LTD","Q114","Peak","109","121","0.900826446"
"2022-04","Queens","1","LCL/LTD","Q12","Peak","757","798","0.948621554"
"2022-04","Queens","2","LCL/LTD","Q12","Peak","251","253","0.992094862"
"2022-04","Queens","1","LCL/LTD","Q13","Peak","737","777","0.948519949"
"2022-04","Queens","2","LCL/LTD","Q13","Peak","177","181","0.977900552"
"2022-04","Queens","1","LCL/LTD","Q15","Peak","434","462","0.939393939"
"2022-04","Queens","2","LCL/LTD","Q15","Peak","70","69","1.014492754"
"2022-04","Queens","1","LCL/LTD","Q15A","Peak","427","441","0.968253968"
"2022-04","Queens","2","LCL/LTD","Q15A","Peak","69","78","0.884615385"
"2022-04","Queens","1","LCL/LTD","Q16","Peak","715","735","0.972789116"
"2022-04","Queens","2","LCL/LTD","Q16","Peak","120","122","0.983606557"
