Year,Month,BOROUGH,LINK_ID,SPEED,TRAVEL_TIME
2019,11,Queens,4616299.0,47.68157206349206,121.11542857142857
2019,11,Queens,4616300.0,47.68109968253968,120.6351746031746
2019,11,Queens,4616312.0,42.97800380952381,843.943492063492
2019,11,Queens,4616320.0,47.55401523809524,488.648126984127
2019,11,Queens,4616350.0,43.7944926984127,295.1613968253968
2019,11,Queens,4616351.0,27.06025904761905,616.4594285714286
2019,11,Queens,4616352.0,43.79472888888889,204.0753015873016
2019,11,Queens,4616353.0,27.063415873015874,440.25549206349206
2019,11,Queens,4616354.0,46.41203428571429,213.51593650793652
2019,11,Queens,4616355.0,42.72960888888889,240.5207619047619
2019,11,Queens,4616356.0,42.70538764616167,108.79486527707168
2019,11,Queens,4616357.0,16.436919365079365,991.7089523809524
2019,11,Queens,4616364.0,36.95611936507937,1031.119746031746
2019,11,Queens,4616365.0,42.010760634920636,632.6612063492064
2019,11,Staten Island,4329483.0,48.76796843177189,249.68355397148676
2019,11,Staten Island,4329499.0,2.6370493890020366,271.86914460285135
2019,11,Staten Island,4616192.0,44.622571428571426,155.91403174603175
2019,11,Staten Island,4616193.0,49.41882285714286,163.52355555555556
2019,11,Staten Island,4616194.0,46.787150476190476,37.42933333333333
2019,11,Staten Island,4616195.0,46.72838500635324,98.42287166454892
2019,11,Staten Island,4616196.0,45.09800507936507,190.0735238095238
2019,11,Staten Island,4616197.0,44.33738567073171,79.76028963414635
2019,11,Staten Island,4616198.0,53.75427555555555,120.50146031746031
2019,11,Staten Island,4616199.0,56.48086857142857,126.59326984126984
2019,11,Staten Island,4616200.0,53.77278836382114,54.16310975609756
2019,11,Staten Island,4616201.0,59.199866666666665,133.05155555555555
2019,11,Staten Island,4616202.0,61.53979809523809,84.11111111111111
2019,11,Staten Island,4616203.0,48.730799999999995,120.17180952380953
2019,11,Staten Island,4616205.0,37.58265142857143,400.96139682539683
2019,11,Staten Island,4616206.0,45.52361015873016,173.3495873015873
2019,11,Staten Island,4616208.0,41.86396317460318,45.67466666666667
2019,11,Staten Island,4616209.0,54.02593904761905,82.016
2019,11,Staten Island,4616210.0,48.498266666666666,112.06971428571428
2019,11,Staten Island,4616211.0,52.13467555555555,56.17142857142857
2019,11,Staten Island,4616212.0,56.67770510541021,58.073406146812296
2019,11,Staten Island,4616213.0,57.06167111111111,139.72063492063492
2019,11,Staten Island,4616214.0,55.990940952380946,96.89155555555556
2019,11,Staten Island,4616215.0,49.307448888888885,190.2680634920635
2019,11,Staten Island,4616216.0,44.35640634920635,165.08380952380952
2019,11,Staten Island,4616217.0,48.420156190476185,156.6441904761905
2019,11,Staten Island,4616281.0,49.29931682539682,195.09307936507938
2019,11,Staten Island,4616282.0,3.19048253968254,378.1231746031746
2019,11,Staten Island,4763648.0,38.066166645334704,62.59273006527582
2019,11,Staten Island,4763650.0,34.22899014463074,63.74260847305772
2019,11,Staten island,4616204.0,36.78863619047619,236.51415873015873
2019,12,Bronx,4456496.0,38.308222537207655,137.2211197732105
2019,12,Bronx,4456498.0,39.45820411055989,84.75053153791637
2019,12,Bronx,4616228.0,36.47012898653438,110.56697377746279
2019,12,Bronx,4616246.0,56.961673990077955,82.55364989369242
2019,12,Bronx,4616247.0,48.290154500354355,165.68079376328845
2019,12,Bronx,4616250.0,60.149613040396886,74.63401842664777
2019,12,Bronx,4616252.0,28.16164705882353,419.42126151665485
2019,12,Bronx,4616253.0,39.46907866761162,69.98866052445075
2019,12,Bronx,4616255.0,38.74799716513111,169.54259390503188
2019,12,Bronx,4616260.0,43.48303047484053,154.81729270021262
2019,12,Bronx,4616261.0,47.82749397590361,172.83529411764707
2019,12,Bronx,4616266.0,3.2954287739192063,8.806661941885189
2019,12,Bronx,4616267.0,29.654820694542877,176.93621545003543
2019,12,Bronx,4616297.0,43.33913678242381,208.22296243798723
2019,12,Bronx,4616305.0,44.927581856839126,62.09468462083628
2019,12,Bronx,4616309.0,17.95163146704465,120.16867469879519
2019,12,Bronx,4616310.0,16.999403260099218,123.30857547838413
2019,12,Bronx,4620310.0,18.18679376328845,182.67639971651312
2019,12,Bronx,4620314.0,15.126080793763288,741.3692416725727
2019,12,Bronx,4620315.0,10.546678951098512,400.205811481219
2019,12,Bronx,4620330.0,21.625533664068033,317.44195605953223
2019,12,Bronx,4620331.0,16.659505315379164,153.9537916371368
2019,12,Bronx,4620332.0,16.507330970942593,134.6017009213324
2019,12,Brooklyn,4616218.0,41.90171509567682,62.809780297661234
2019,12,Brooklyn,4616219.0,41.13732246633593,63.18752657689582
2019,12,Brooklyn,4616220.0,39.14687313961729,153.8636428065202
2019,12,Brooklyn,4616223.0,26.672904323175054,181.1624379872431
2019,12,Brooklyn,4616226.0,47.2543798724309,92.64592487597449
2019,12,Brooklyn,4616229.0,17.89151523742027,298.5055988660524
2019,12,Brooklyn,4616232.0,17.859802976612333,524.9644223954642
2019,12,Brooklyn,4616235.0,40.4498639262934,209.43855421686746
2019,12,Brooklyn,4616257.0,24.816625088589653,690.2904323175053
2019,12,Brooklyn,4616271.0,22.560925584691706,880.3964564138909
2019,12,Brooklyn,4616318.0,29.1341006378455,610.9978738483345
2019,12,Brooklyn,4616319.0,39.28184691708008,391.3829907866761
2019,12,Brooklyn,4763649.0,49.417615875265774,98.94868887313962
2019,12,Brooklyn,4763651.0,50.67764989369242,95.43614457831325
2019,12,Brooklyn,4763652.0,44.494819277108434,119.50219702338767
2019,12,Brooklyn,4763655.0,43.78467186392629,50.763004961020556
2019,12,Brooklyn,4763656.0,47.44468036853295,110.91878100637845
2019,12,Brooklyn,4763657.0,43.42258965272856,50.47016300496102
2019,12,Manhattan,4329472.0,22.195311126860386,326.43671155209074
2019,12,Manhattan,4329473.0,17.92291424521616,447.908150248051
2019,12,Manhattan,4329507.0,26.72616937826845,221.12652527600233
2019,12,Manhattan,4329508.0,18.518660524450745,332.99262934089296
2019,12,Manhattan,4456450.0,31.230402551381996,80.92487597448618
2019,12,Manhattan,4456452.0,26.681270021261515,123.34060949681077
2019,12,Manhattan,4456494.0,0.0,0.0
2019,12,Manhattan,4456501.0,31.31952374202693,342.0735648476258
2019,12,Manhattan,4456502.0,29.643951807228913,424.44975194897233
2019,12,Manhattan,4456511.0,29.199974486180015,199.59844082211197
2019,12,Manhattan,4616323.0,16.513974486180015,151.98171509567683
2019,12,Manhattan,4616324.0,15.893787384833452,432.7549255846917
2019,12,Manhattan,4616325.0,0.0,0.0
2019,12,Manhattan,4616328.0,24.52588518781006,539.745712260808
2019,12,Manhattan,4616329.0,24.012673281360737,348.98341601700923
2019,12,Manhattan,4616332.0,28.54213607370659,292.9873848334515
2019,12,Manhattan,4616333.0,28.83344294826364,447.51878100637845
2019,12,Manhattan,4616337.0,11.882435152374203,555.4983699503898
2019,12,Manhattan,4616338.0,11.913270021261516,333.496527285613
2019,12,Manhattan,4616339.0,25.585970233876683,323.697661233168
2019,12,Manhattan,4616340.0,18.529040396881644,672.5591778880226
2019,12,Manhattan,4616341.0,24.9787370659107,138.27285613040397
